,product_name,prices,processor brand,processor name,ram,graphic card,operating system
569,"ASUS ROG Zephyrus S15 Core i7 10th Gen - (32 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA GeForce RTX 2080 Super with Max-Q Design/300 Hz) GX502LXS-HF081T Gaming Laptop  (15.6 inch, Black Metal, 1.90 kg)","₹2,34,940",Intel,Core i7,32 GB,NVIDIA GeForce RTX 2080 Super with Max-Q Design,Windows 10 Home
570,"HP Ryzen 7 Quad Core 3rd Gen - (16 GB/512 GB SSD/Windows 10 Home) 13-ay0046AU 2 in 1 Laptop  (13.3 inch, Black)","₹1,08,950",AMD,Ryzen 7 Quad Core,16 GB,AMD Radeon AMD,Windows 10 Home
571,"ASUS Vivobook 15 Core i5 11th Gen - (8 GB + 32 GB Optane/512 GB SSD/Windows 10 Home) X515EA-BQ562TS Laptop  (15.6 inch, Transparent Silver, 1.80 kg, With MS Office)","₹53,190",Intel,Core i5,8 GB,Intel Integrated Intel Iris X? Graphics,Windows 10 Home
572,"HP Pavilion Ryzen 7 Octa Core 5800H - (16 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce RTX 3050/144 Hz) 15-EC2076AX Gaming Laptop  (15.6 inches, Shadow Black, 1.98 kg, With MS Office)","₹90,940",AMD,Ryzen 7 Octa Core,16 GB,NVIDIA GeForce RTX 3050,Windows 10 Home
573,"ASUS ExpertBook B9 Core i7 10th Gen - (16 GB/2 TB SSD/Windows 10 Pro) ExpertBook B9 B9450FA Thin and Light Laptop  (14 inch, Star Black, 0.995 kg)","₹2,33,990",Intel,Core i7,16 GB,Intel Integrated UHD,Windows 10 Pro
574,"DELL Inspiron Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) INSPIRON 3511 Thin and Light Laptop  (15.6 inch, Platinum Silver, 1.8 kg, With MS Office)","₹61,990",Intel,Core i5,8 GB,Intel Integrated UHD,Windows 11 Home
575,"DELL Inspiron Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10/2 GB Graphics) Inspiron 5518 Thin and Light Laptop  (15.6 inch, Platinum Silver, 1.64 Kg, With MS Office)","₹93,955",Intel,Core i7,16 GB,NVIDIA GeForce MX450,Windows 10
576,"HP Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s-fq4022TU Thin and Light Laptop  (15.6 Inch, Jet Black, 1.69 Kg, With MS Office)","₹55,999",Intel,Core i5,8 GB,Intel Integrated Iris Xe Graphics,Windows 11 Home
577,"Lenovo Thinpad E15 G2 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Pro/512 MB Graphics) E15 G2 Laptop  (15.6 inch, Black)","₹89,998",Intel,Core i5,8 GB,Intel Integrated,Windows 10 Pro
578,"ASUS Core i9 10th Gen - (32 GB/1 TB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce RTX 2060) UX581LV-H2035T Gaming Laptop  (15.6 inch, Celestial Blue, 2.50 kg)","₹2,69,940",Intel,Core i9,32 GB,NVIDIA GeForce RTX 2060,Windows 10 Home
579,"Infinix INBook X1 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) XL11 Thin and Light Laptop  (14 inch, Starfall Grey, 1.48 kg)","₹44,990",Intel,Core i5,8 GB,Intel Integrated UHD,Windows 11 Home
580,"Lenovo X390 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Pro) X390 Business Laptop  (13.3 inch, Black)","₹1,13,590",Intel,Core i5,8 GB,Intel Integrated UHD,Windows 10 Pro
581,"ASUS ROG Zephyrus G15 (2021) Ryzen 9 Octa Core 5900HS 9th Gen - (16 GB/1 TB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce RTX 3050Ti/165 Hz) GA503QE-HQ075TS Gaming Laptop  (15.6 inch, Eclipse Gray, 1.90 kg, With MS Office)","₹1,35,940",AMD,Ryzen 9 Octa Core,16 GB,NVIDIA GeForce RTX 3050Ti,Windows 10 Home
582,"acer Aspire Athlon Dual Core 3050U - (4 GB/256 GB SSD/Windows 10 Home) A315-23 Laptop  (15.6 inch, Pure Silver, 1.9 kg)","₹31,990",AMD,Athlon Dual Core,4 GB,AMD Radeon AMD,Windows 10 Home
583,"ASUS Vivobook 15 Core i3 11th Gen - (8 GB/256 GB SSD/Windows 10 Home) X515EA-BQ312TS Laptop  (15.6 inch, Transparent Silver, 1.80 kg, With MS Office)","₹44,790",Intel,Core i3,8 GB,Intel Integrated UHD,Windows 10 Home
584,"DELL G15 Core i7 11th Gen - (16 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce RTX 3050Ti/120 Hz) G15-5511 Gaming Laptop  (15.6 inch, Dark Shadow Grey, 2.4 Kg, With MS Office)","₹1,05,940",Intel,Core i7,16 GB,NVIDIA GeForce RTX 3050Ti,Windows 10
585,"MSI Modern 14 Core i7 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) Modern 14 B11MOU-473IN Notebook  (14 inch, Carbon Grey, 1.3 Kg)","₹64,990",Intel,Core i7,8 GB,Intel Integrated Iris Xe,Windows 10 Home
586,"Lenovo ThinkPad E15 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) E15 Thin and Light Laptop  (15.6 Inch, Black, 1.7 kg, With MS Office)","₹65,990",Intel,Core i5,8 GB,Intel Integrated Iris Xe,Windows 10 Home
587,"DELL Inspiron Core i3 10th Gen - (8 GB/1 TB HDD/Windows 10 Home) Inspiron 3501 Laptop  (15.6 inch, Softmint, 1.83 kg, With MS Office)","₹44,990",Intel,Core i3,8 GB,Intel Integrated UHD,Windows 10 Home
588,"Lenovo A6-9225 9225 - (4 GB/1 TB HDD/Windows 10 Home) ideapad S145-15AST Thin and Light Laptop  (15.6 Inch, Platinum Grey, 1.85 kg, With MS Office)","₹24,990",AMD,A6-9225,4 GB,AMD Radeon Radeon R4 Graphics,Windows 10 Home
589,"ASUS Vivobook Pro 16X OLED (2021) Ryzen 9 Octa Core 5900H 9th Gen - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX RTX 3050) M7600QC-L2044WS Gaming Laptop  (16 Inch, Black, 1.95 kg, With MS Office)","₹1,30,450",AMD,Ryzen 9 Octa Core,16 GB,NVIDIA GeForce RTX RTX 3050,Windows 11 Home
590,"DELL Core i3 11th Gen - (8 GB/1 TB HDD/Windows 10 Home) D560424WIN9S Laptop  (15.6 inch, Soft Mint, With MS Office)","₹45,599",Intel,Core i3,8 GB,Intel Integrated,Windows 10 Home
591,"acer Swift X Ryzen 7 Octa Core 5800U - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics) SFX14-41G Thin and Light Laptop  (14 inch, Safari Gold, 1.39 kg, With MS Office)","₹99,990",AMD,Ryzen 7 Octa Core,16 GB,NVIDIA GeForce RTX 3050 Ti,Windows 11 Home
592,"ASUS VivoBook Ultra 14 Core i3 10th Gen - (4 GB/512 GB SSD/Windows 10 Home) X413JA-EK261T||X413JA-EB301T Thin and Light Laptop  (14 inch, Cobalt Blue, 1.40 kg)","₹41,490",Intel,Core i3,4 GB,Intel Integrated UHD,Windows 10 Home
593,"LG Gram Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) Gram 16Z90P-G.AJ64A2 Thin and Light Laptop  (16 inch, Snow White, 1.19 kg)","₹86,990",Intel,Core i5,8 GB,Intel Integrated Iris Xe,Windows 11 Home
594,"ASUS ROG Core i7 7th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce GTX 1060) GL502VM-FY230T Gaming Laptop  (15.6 inch, Black Aluminum, 2.24 kg)","₹1,46,440",Intel,Core i7,8 GB,NVIDIA GeForce GTX 1060,Windows 10 Home
595,"DELL Inspiron Pentium Quad Core - (4 GB/256 GB SSD/Windows 11 Home) Inspiron 3000 Thin and Light Laptop  (15.6 inch, Carbon Black, 1.8 kg, With MS Office)","₹36,000",Intel,Pentium Quad Core,4 GB,Intel Integrated UHD,Windows 11 Home
596,"Lenovo Core i3 10th Gen - (8 GB/256 GB SSD/Windows 10 Home) 81WA00K1IN Laptop  (14 inch, Platinum Grey, With MS Office)","₹40,990",Intel,Core i3,8 GB,Intel Integrated,Windows 10 Home
597,"DELL Vostro Core i3 10th Gen - (4 GB/1 TB HDD/256 GB SSD/Windows 10 Home) Vostro 3401 Thin and Light Laptop  (14 inch, Black, 1.58 kg, With MS Office)","₹42,390",Intel,Core i3,4 GB,Intel Integrated UHD,Windows 10 Home
598,"ASUS Core i9 10th Gen - (32 GB/1 TB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce RTX 2060) UX581LV-H2035T Gaming Laptop  (15.6 inch, Celestial Blue, 2.50 kg)","₹2,69,940",Intel,Core i9,32 GB,NVIDIA GeForce RTX 2060,Windows 10 Home
599,"ASUS VivoBook Ultra Ryzen 7 Octa Core 5700U - (8 GB/512 GB SSD/Windows 10 Home) KM413UA-EB702TS Thin and Light Laptop  (14 inch, Indie Black, 1.40 kg, With MS Office)","₹63,990",AMD,Ryzen 7 Octa Core,8 GB,AMD Radeon,Windows 10 Home
600,"HP Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s-fq4022TU Thin and Light Laptop  (15.6 Inch, Jet Black, 1.69 Kg, With MS Office)","₹55,999",Intel,Core i5,8 GB,Intel Integrated Iris Xe Graphics,Windows 11 Home
601,"Lenovo Celeron Dual Core 4th Gen - (4 GB/256 GB SSD/Windows 11 Home) 14IGL05 Laptop  (14 inch, Platinum Grey, With MS Office)","₹33,990",Intel,Celeron Dual Core,4 GB,Intel Integrated DDR4,Windows 11 Home
602,"ASUS Zephyrus G14 Ryzen 9 Octa Core AMD Ryzen™ 9 5900HS 5th Gen - (16 GB/1 TB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce RTX 3050/144 Hz) GA401QC-HZ093TS Gaming Laptop  (14 inch, White, 1.60 Kg, With MS Office)","₹1,21,940",AMD,Ryzen 9 Octa Core,16 GB,NVIDIA GeForce RTX 3050,Windows 10 Home
603,"Lenovo Ideapad 5 Ryzen 7 Octa Core 5800U - (16 GB/1 TB SSD/Windows 11 Home) IdeaPad 5 Pro 14ACN6 Thin and Light Laptop  (14 inch, Storm Grey, 1.38 kg, With MS Office)","₹77,988",AMD,Ryzen 7 Octa Core,16 GB,AMD Radeon Radeon,Windows 11 Home
604,"ASUS ROG Flow X13 Ryzen 9 Octa Core 5900HS - (16 GB/1 TB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce RTX 3050/120 Hz) GV301QC-K6100TS 2 in 1 Gaming Laptop  (13.4 inch, Off&Black, 1.30 Kg, With MS Office)","₹1,32,940",AMD,Ryzen 9 Octa Core,16 GB,NVIDIA GeForce RTX 3050,Windows 10 Home
605,"ASUS Ryzen 7 Dual Core 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX GTX1650-4GB) GA401IHR-HZ084TS Gaming Laptop  (14 inch, Grey, With MS Office)","₹72,350",AMD,Ryzen 7 Dual Core,8 GB,NVIDIA GeForce GTX GTX1650-4GB,Windows 10 Home
606,"HP Spectre x360 14 Intel EVO Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Home) 14-ea0541TU 2 in 1 Laptop  (13.5 inch, Nightfall Black, 1.34 Kg)","₹1,49,949",Intel,Core i7,16 GB,NA,Windows 10 Home
607,"ASUS ROG Flow X13 Ryzen 7 Octa Core 5800HS - (16 GB/1 TB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650/120 Hz) GV301QH-K6463TS 2 in 1 Gaming Laptop  (13.4 inch, Off Black, 1.30 kg, With MS Office)","₹99,940",AMD,Ryzen 7 Octa Core,16 GB,NVIDIA GeForce GTX 1650,Windows 10 Home
608,"ASUS ExpertBook B9 Core i7 10th Gen - (16 GB/2 TB SSD/Windows 10 Pro) ExpertBook B9 B9450FA Thin and Light Laptop  (14 inch, Star Black, 0.995 kg)","₹2,33,990",Intel,Core i7,16 GB,Intel Integrated UHD,Windows 10 Pro
609,"ASUS ZenBook Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) UX325EA-KG512WS Thin and Light Laptop  (13.3 Inch, Pine Grey, 1.14 Kg, With MS Office)","₹84,990",Intel,Core i5,16 GB,Intel Integrated Iris Xe Graphics,Windows 11 Home
610,"DELL Core i5 11th Gen - (8 GB/1 TB HDD/Windows 10 Home) Vostro 14 3400 Laptop  (14 inch, Dune, With MS Office)","₹58,990",Intel,Core i5,8 GB,Intel Integrated intel,Windows 10 Home
611,"MSI GP65 Leopard Core i7 10th Gen - (16 GB/1 TB HDD/256 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce RTX 2060/144 Hz) GP65 Leopard 10SEK-830IN Gaming Laptop  (15.6 inch, Black&Silver, 2.33 kg)","₹1,32,440",Intel,Core i7,16 GB,NVIDIA GeForce RTX 2060,Windows 10 Home
612,"LG Gram 14 Core i5 10th Gen - (8 GB/256 GB SSD/Windows 10 Home) Gram 14Z90N Laptop  (14 inch, Dark Silver, 0.999 g)","₹62,990",Intel,Core i5,8 GB,Intel Integrated Iris Plus,Windows 10 Home
613,"acer Predator Helios 300 Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce RTX 3060/165 Hz) ph315-54-78cp/ph315-54 Gaming Laptop  (15.6 inches, Abyssal Black, 2.3 kg)","₹1,29,940",Intel,Core i7,16 GB,NVIDIA GeForce RTX 3060,Windows 10 Home
614,"Lenovo Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) IdeaPad 5 15ITL05 Laptop  (15.6 inch, Graphite Grey, With MS Office)","₹66,990",Intel,Core i5,16 GB,Intel Integrated,Windows 11 Home
615,"DELL Vostro Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10) Vostro 3400 Thin and Light Laptop  (14 Inch, Dune, 1.58 KG, With MS Office)","₹61,990",Intel,Core i5,8 GB,Intel Integrated Iris Xe,Windows 10
616,"ASUS Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) K513EA-L303WS Laptop  (15.6 inch, Silver, With MS Office)","₹48,490",Intel,Core i3,8 GB,Intel Integrated intel hd,Windows 11 Home
617,"MICROSOFT Surface Laptop 2 Core i5 8th Gen - (8 GB/128 GB SSD/Windows 10 Home) 1769 2 in 1 Laptop  (13.5 inch, Grey, 1.25 kg)","₹91,999",Intel,Core i5,8 GB,Intel Integrated UHD 620,Windows 10 Home
618,"HP Spectre x360 Core i7 10th Gen - (16 GB/512 GB SSD/Windows 10 Pro) 13-aw0205tu 2 in 1 Laptop  (13.3 inch, Nightfall Black, 1.27 kg)","₹1,62,990",Intel,Core i7,16 GB,Intel Integrated Iris Plus,Windows 10 Pro
619,"Lenovo Ideapad Slim 3i (2021) Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) IdeaPad 3 15ITL6 Thin and Light Laptop  (15.6 Inch, Arctic Grey, 1.65 KG, With MS Office)","₹56,788",Intel,Core i5,8 GB,Intel Integrated Iris Xe,Windows 10 Home
620,"acer Predator Helios 300 Core i7 10th Gen - (16 GB/1 TB HDD/256 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce RTX 2060/144 Hz) PH315-53-72E9 Gaming Laptop  (15.6 inch, Abyssal Black, 2.5 kg)","₹1,19,940",Intel,Core i7,16 GB,NVIDIA GeForce RTX 2060,Windows 10 Home
621,"HP Spectre x360 Core i7 10th Gen - (16 GB/512 GB SSD/Windows 10 Pro) 13-aw0205tu 2 in 1 Laptop  (13.3 inch, Nightfall Black, 1.27 kg)","₹1,62,990",Intel,Core i7,16 GB,Intel Integrated Iris Plus,Windows 10 Pro
622,"Lenovo Yoga Slim 7 Intel EVO Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Home) Yoga Slim 7 14ITL05b Thin and Light Laptop  (14 inch, Slate Grey, 1.36 Kg, With MS Office)","₹1,02,940",Intel,Core i7,16 GB,Intel Integrated Iris Xe,Windows 10 Home
623,"acer Dual Core A3020e - (4 GB/256 GB SSD/Windows 10 Home) EX215-22 Laptop  (15.6 inch, Black, 1.9 kg)","₹31,990",AMD,Dual Core,4 GB,AMD Radeon AMD,Windows 10 Home
624,"HP Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s-fq4022TU Thin and Light Laptop  (15.6 Inch, Jet Black, 1.69 Kg, With MS Office)","₹55,999",Intel,Core i5,8 GB,Intel Integrated Iris Xe Graphics,Windows 11 Home
625,"HP Spectre x360 Intel EVO Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Home) 13-aw2002TU 2 in 1 Laptop  (13.3 inch, Poseidon Blue, 1.27 kg, With MS Office)","₹1,28,450",Intel,Core i7,16 GB,Intel Integrated Iris Xe,Windows 10 Home
626,"HP OMEN Ryzen 9 Octa Core 5900H - (16 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/AMD Radeon RX 6600M) 16-C0141AX Gaming Laptop  (16.1 inch, Mica Silver, 2.23 kg, With MS Office)","₹1,41,940",AMD,Ryzen 9 Octa Core,16 GB,AMD Radeon RX 6600M,Windows 10 Home
627,"Lenovo Thinkbook Convertible Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home) TB14s ITL Yoga 2 in 1 Laptop  (14 inch, Mineral Grey, 1.5 kg, With MS Office)","₹68,990",Intel,Core i5,16 GB,Intel Integrated Iris Xe,Windows 10 Home
628,"LG Gram Core i5 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) Gram 14Z90P-G.AJ63A2 Thin and Light Laptop  (14 inch, Quarts Silver, 0.99 kg)","₹76,990",Intel,Core i5,8 GB,Intel Integrated Iris Xe,Windows 11 Home
629,"DELL Vostro Core i3 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) Vostro 3401 Thin and Light Laptop  (14 inch, Dune, 1.58 Kg, With MS Office)","₹42,490",Intel,Core i3,8 GB,Intel Integrated HD,Windows 11 Home
630,"acer Predator Helios 300 Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce RTX 3060/165 Hz) ph315-54-78cp/ph315-54 Gaming Laptop  (15.6 inches, Abyssal Black, 2.3 kg)","₹1,29,940",Intel,Core i7,16 GB,NVIDIA GeForce RTX 3060,Windows 10 Home
631,"ASUS Ryzen 9 Octa Core 11th Gen - (16 GB/1 TB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce RTX RTX 3060 6GB Graphics) GA401QM-K2330TS Gaming Laptop  (14 inch, White, With MS Office)","₹1,38,940",AMD,Ryzen 9 Octa Core,16 GB,NVIDIA GeForce RTX RTX 3060 6GB Graphics,Windows 10 Home
632,"ASUS Zephyrus G14 Ryzen 9 Octa Core AMD Ryzen™ 9 5900HS 5th Gen - (16 GB/1 TB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce RTX 3050/144 Hz) GA401QC-HZ093TS Gaming Laptop  (14 inch, White, 1.60 Kg, With MS Office)","₹1,21,940",AMD,Ryzen 9 Octa Core,16 GB,NVIDIA GeForce RTX 3050,Windows 10 Home
633,"Vaio E Series Ryzen 5 Quad Core 3500U - (8 GB/512 GB SSD/Windows 10 Home) NE15V2IN006P Thin and Light Laptop  (15.6 inch, Black, 1.77 kg, With MS Office)","₹49,590",AMD,Ryzen 5 Quad Core,8 GB,AMD Radeon Vega 8,Windows 10 Home
634,"ASUS Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) K513EA-L303WS Laptop  (15.6 inch, Silver, With MS Office)","₹48,490",Intel,Core i3,8 GB,Intel Integrated intel hd,Windows 11 Home
635,"DELL G3 Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) G3 3500 Gaming Laptop  (15.6 inch, Eclipse Black, 2.3 kg)","₹73,940",Intel,Core i5,8 GB,NVIDIA GeForce GTX 1650,Windows 10 Home
636,"ASUS Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce RTX RTX3060- 6GB) TUF F15 FX506HM Gaming Laptop  (15.6 inch, Graphite Black, With MS Office)","₹1,20,930",Intel,Core i7,16 GB,NVIDIA GeForce RTX RTX3060- 6GB,Windows 10 Home
637,"ASUS VivoBook Ultra Ryzen 7 Octa Core 5700U - (8 GB/512 GB SSD/Windows 10 Home) KM413UA-EB702TS Thin and Light Laptop  (14 inch, Indie Black, 1.40 kg, With MS Office)","₹63,990",AMD,Ryzen 7 Octa Core,8 GB,AMD Radeon,Windows 10 Home
638,"HP Spectre x360 14 Intel EVO Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Home) 14-ea0541TU 2 in 1 Laptop  (13.5 inch, Nightfall Black, 1.34 Kg)","₹1,49,949",Intel,Core i7,16 GB,NA,Windows 10 Home
639,"Lenovo Ideapad Slim 3i (2021) Core i3 10th Gen - (4 GB/256 GB SSD/Windows 11 Home) Ideapad 3 Thin and Light Laptop  (15.6 Inch, Platinum Grey, 1.65 KG, With MS Office)","₹39,999",Intel,Core i3,4 GB,Intel Integrated,Windows 11 Home
640,"ALIENWARE Core i7 10th Gen - (16 GB/1 TB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce RTX 2060/300 Hz) M15R3 / AWM15R3 Gaming Laptop  (15.6 inch, Lunar Light, 2.5 kg, With MS Office)","₹2,14,740",Intel,Core i7,16 GB,NVIDIA GeForce RTX 2060,Windows 10 Home
641,"ASUS Core i3 10th Gen - (8 GB/1 TB HDD/Windows 10 Home) X409FA-EB616T Thin and Light Laptop  (14 inch, Slate Grey)","₹35,900",Intel,Core i3,8 GB,Intel Integrated,Windows 10 Home
642,"Lenovo Ideapad 5 Ryzen 7 Octa Core 5800U - (16 GB/1 TB SSD/Windows 11 Home) IdeaPad 5 Pro 14ACN6 Thin and Light Laptop  (14 inch, Storm Grey, 1.38 kg, With MS Office)","₹77,988",AMD,Ryzen 7 Octa Core,16 GB,AMD Radeon Radeon,Windows 11 Home
643,"DELL Core i5 11th Gen - (8 GB/1 TB HDD/Windows 10 Home) Vostro 14 3400 Laptop  (14 inch, Dune, With MS Office)","₹58,990",Intel,Core i5,8 GB,Intel Integrated intel,Windows 10 Home
644,"DELL Inspiron Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home/2 GB Graphics) INSPIRON 5518 Thin and Light Laptop  (15.6 inch, Platinum Silver, 1.64 kg, With MS Office)","₹83,399",Intel,Core i5,16 GB,NVIDIA GeForce MX450,Windows 11 Home
645,"ASUS VivoBook Flip 14 (2021) Touch Panel Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics) TP470EZ-EC033TS 2 in 1 Laptop  (14 inch, Transparent Silver, 1.50 kg, With MS Office)","₹73,940",Intel,Core i5,8 GB,Intel Integrated Iris Xe Max,Windows 10 Home
646,"HP Core i3 10th Gen - (8 GB/512 GB SSD/Windows 10 Pro) 240 G8 Laptop  (14 inch, Black)","₹54,990",Intel,Core i3,8 GB,Intel Integrated,Windows 10 Pro
647,"ASUS Core i3 10th Gen - (8 GB/1 TB HDD/Windows 10 Home) X409FA-EB616T Thin and Light Laptop  (14 inch, Slate Grey)","₹35,900",Intel,Core i3,8 GB,Intel Integrated,Windows 10 Home
648,"HP Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s-fq4022TU Thin and Light Laptop  (15.6 Inch, Jet Black, 1.69 Kg, With MS Office)","₹55,999",Intel,Core i5,8 GB,Intel Integrated Iris Xe Graphics,Windows 11 Home
649,"DELL Vostro Core i3 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) Vostro 3401 Thin and Light Laptop  (14 inch, Dune, 1.58 Kg, With MS Office)","₹42,490",Intel,Core i3,8 GB,Intel Integrated HD,Windows 11 Home
650,"DELL Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) 3511 Laptop  (15.6 inch, Platinum Silver, With MS Office)","₹73,469",Intel,Core i5,16 GB,NVIDIA GeForce DDR5,Windows 10 Home
651,"ASUS Ryzen 9 Octa Core 11th Gen - (16 GB/1 TB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce RTX RTX 3060 6GB Graphics) GA401QM-K2330TS Gaming Laptop  (14 inch, White, With MS Office)","₹1,38,940",AMD,Ryzen 9 Octa Core,16 GB,NVIDIA GeForce RTX RTX 3060 6GB Graphics,Windows 10 Home
652,"acer Aspire 5 Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 10 Home) A515-45-R0HB Thin and Light Laptop  (15.6 inch, Silver, 1.76 kg)","₹49,990",AMD,Ryzen 5 Hexa Core,8 GB,AMD Radeon,Windows 10 Home
653,"DELL Inspiron Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10/2 GB Graphics) Inspiron 3511 Laptop  (15.6 inches, Platinum Silver, 1.85 kg, With MS Office)","₹67,490",Intel,Core i5,8 GB,NVIDIA GeForce MX350,Windows 10
654,"acer Swift 5 Core i5 8th Gen - (8 GB/256 GB SSD/Windows 10 Home) SF514-52T Thin and Light Laptop  (14 inch, Honey Gold, 0.97 kg, With MS Office)","₹81,998",Intel,Core i5,8 GB,Intel Integrated UHD 620,Windows 10 Home
655,"MSI Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3060) Pulse GL66 12UEK-046IN Gaming Laptop  (15.6 inch, Gray, 2.25 kg)","₹1,39,940",Intel,Core i7,16 GB,NVIDIA GeForce RTX 3060,Windows 11 Home
656,"ASUS Zephyrus S17 (2021) Core i9 11th Gen - (32 GB/3 TB SSD/Windows 10 Home/16 GB Graphics/NVIDIA GeForce RTX RTX 3080) GX703HS-KF058TS Gaming Laptop  (17.3 inch, Off Black, 2.60 kg, With MS Office)","₹4,41,940",Intel,Core i9,32 GB,NVIDIA GeForce RTX RTX 3080,Windows 10 Home
657,"DELL Inspiron Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10) Inspiron 5410 2 in 1 Laptop  (14 inch, Platinum Silver, 1.5 Kg, With MS Office)","₹70,749",Intel,Core i5,8 GB,Intel Integrated Iris Xe,Windows 10
658,"ASUS ZenBook Duo 14 (2021) Touch Panel Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) UX482EA-KA501WS Thin and Light Laptop  (14 inch, Celestial Blue, 1.62 kg, With MS Office)","₹99,990",Intel,Core i5,8 GB,Intel Integrated Iris Xe,Windows 11 Home
659,"ASUS Ryzen 9 Octa Core 5900HX - (8 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050 Ti) M7400QE-KM046WS Gaming Laptop  (14 inch, Black, 1.45 kg, With MS Office)","₹1,49,940",AMD,Ryzen 9 Octa Core,8 GB,NVIDIA GeForce RTX 3050 Ti,Windows 11 Home
660,"HP Spectre x360 Intel EVO Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Home) 13-aw2002TU 2 in 1 Laptop  (13.3 inch, Poseidon Blue, 1.27 kg, With MS Office)","₹1,28,450",Intel,Core i7,16 GB,Intel Integrated Iris Xe,Windows 10 Home
661,"HP Pavilion Gaming Ryzen 5 Hexa Core 4600H - (8 GB/1 TB HDD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) 15-ec1021AX Gaming Laptop  (15.6 inch, Shadow Black, 2.04 kg)","₹59,940",AMD,Ryzen 5 Hexa Core,8 GB,NVIDIA GeForce GTX 1650,Windows 10 Home
